,textID,text,sentiment,selected_text
2866,fd5ee5b52e,"happy mothers day mommy  i love you so much, dono what id do without you ??",positive, happy
2867,b454c1364b,Homework & Study Guides,neutral, Homework & Study Guides
2868,77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner,negative, hate
2869,e24b1487e4, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category,neutral, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category
2870,41bb347c8c,The 3d version of Up sold out   regular version it is!,neutral, The 3d version of Up sold out regular version it is!
2871,d7f63d1bb6,And it`s gone.,neutral, And it`s gone.
2872,13ff4f0f99,_RuGGeD_MaN hi vishal,neutral, _RuGGeD_MaN hi vishal
2873,34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.,neutral, FINALLY-- Now I am me again. I had to use internet explorer. Firefox issues Back to normal Tweeting.
2874,63c7425486,it`s friday but i have to work the weekend,neutral, it`s friday but i have to work the weekend
2875,44c1c813a1,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",positive, ace
2876,8e34972820,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",positive, fun
2877,bb8443d7e2,"Watched Yes Man, it was good  http://tinyurl.com/dbrc88",positive, good
2878,cadb7e8823, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative, she forgot her words and then started crying
2879,65019c18cb, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,positive, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!
2880,126e2e83d6,Sorry. Just think - 2.5 hrs till 2 days off!,neutral, Sorry. Just think - 2.5 hrs till 2 days off!
2881,42d4d17693, I can`t. I`m on my iPod and it doesn`t have IM,negative, I can`t.
2882,8837fac289,okay.. so i 'thought' i was getting sick... but NOPE!!!  HAHAHA PHEW! (sry mike lol - hope you get better soon!),positive, hope
2883,1fb1670192,grrrr youtube wont let me watch the  chat again,negative, grrrr youtube wont let me watch the chat again
2884,669c709c0b, well that propels people to change direction. No point wasting your days on something you lost the passion for.,negative, lost
2885,c7e52408c8,"Hour fifteen drive. Just left, bored and ate half my food already",negative, bored
2886,f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative, severe anxiety
2887,f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk.",neutral," i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk."
2888,51ddb4abcf,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,negative, Sadness:
2889,15a017a8e4," sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",negative, sorry
2890,089f2af7b9,i wish i could go to meet in the middle tomorrow.,positive, wish
2891,28bd0fcd11, pauly wallly ! you made my life **** happy as hell and i love you x3 you should reply back to me,positive, happy as hell and i love you
2892,f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!",neutral," Lovin` , , & _Bailon SOOOO much right now!"
2893,8e7d2d0ea4,bye LA... I already miss you,negative, miss you
2894,b847eb1075, haha dork .. That sounds so yummy .. Share!,positive, yummy
2895,f923746a3f,ahhh i think my legs are burnt  they hurt,negative, hurt
2896,80279a9e74, it`s trashy and sensationalist...so yes,negative, it`s trashy
2897,5d3d18f13b, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be,neutral, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be
2898,6debbd53ee,Happy Star Wars Day,positive, Happy
2899,f2906f0420, Thanks For The Follow.,positive, Thanks
2900,a7f12fa546, http://twitpic.com/3ernb - Loving The Jumper,positive, Loving
2901,a72c5d15b7,Oh fml its probs gunna be at shepards bush  i hate it there,negative, i hate it there
2902,bd4c861cc2," unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain`t over  just yet ;)",neutral," unfortunatly, just about to start making my way home but via Singapore for a gig too, so fun ain`t over just yet ;)"
2903,5ec14d968a, i wish we had sun lollies for me to get addicted  what flavour?,positive, wish
2904,ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",neutral," I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though"
2905,416e6352b9, are you in need of another kiss attack??,neutral, are you in need of another kiss attack??
2906,2987cae592," hehe, I can almost hear out of my right ear now  Can you yet?",positive," hehe,"
2907,692cd6a34b,NKU - I can get that app after all!,neutral, NKU - I can get that app after all!
2908,7067e6046d," saw a whole lot of your stuff at Africa Joy Casterbridge Farm, White River in Mpumalanga.was quite thrilled to see ur stuff",positive, thrilled
2909,c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!",neutral," _Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!"
2910,bd095b4751,Tweetioi in class is a real problem  =Taylor=,negative, problem
2911,3dd127f4af, hey hunnie  how are u?? I miss talkin to u! Ty for the follow,neutral, hey hunnie how are u?? I miss talkin to u! Ty for the follow
2912,8bdaf388f3,I think i`m broke again.  :\,negative, broke again.
2913,9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...,neutral, http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...
2914,0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral," maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all"
2915,598d35cd58,has made a decision and will stick to it although I`m really not sure it`s the right one,negative, I`m really not sure it`s the right one
2916,472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!,neutral, Ahhhhh processing shipment sooooooo much!!!!!
2917,d46052706c,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,negative, I can`t find hope he didn`t get eaten by anything last night...he jumped off the deck he just wont stay in safe *sigh*
2918,6a784b0c72,my poor baby girl is poorly  x,neutral, my poor baby girl is poorly x
2919,16466d0ff2, Whooo Baby! Good luck,positive, Good luck
2920,68a6cf591a,"_d Aaaww!! That`s so good to know, I`m glad James is doing great  We LOVE you guys! KIsses from Venezuela!",positive," That`s so good to know, I`m glad"
2921,04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,"Oh the horror, the horror"
2922,eae7117612,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,negative, you may not like me again.
2923,548e2f1e34,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,negative, tired
2924,32a34847dc,  is all mine  #twpp #shadez,neutral, is all mine #twpp #shadez
2925,4ed24c845a,Writing an essay in college writing  so boring,negative, boring
2926,fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost,neutral, Just heard good vibrations and i thought of Charlie dying on Lost
2927,fa8998df98, I am surprised you haven`t fired  for announcing the whole world of they body they`d found 'Selfish',negative, I am surprised
2928,e540ebed83," haha! i see...  go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven`t watched any ep yet.. hope it shows here soon!:p",positive, hope
2929,e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet,neutral, It`d be nice but soon we`ll have to Pay to Tweet
2930,ba443581ae, how do you win the trip to america? please reply xo,neutral, how do you win the trip to america? please reply xo
2931,1e7bb0e6dc, hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox,neutral, hahaha! YES I AM! Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
2932,3629287285,wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54,neutral, wonders why her Karma points turned into 0.00. http://plurk.com/p/wxj54
2933,f4eae403c0,The sun is shining  Have a great day,positive, great day
2934,8d86885941,Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  # 11:09 The sun is out. Wooo  #.. http://tinyurl.com/lgwrum,neutral, Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era # 11:09 The sun is out. Wooo #.. http://tinyurl.com/lgwrum
2935,2f6e1bc40b," Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive, cool
2936,62bb51eb64, Your sweetie is very lucky too!  #liberty,positive, lucky
2937,3f8fc09752,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,negative, Mine broke.
2938,e62ebf8ec0," go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways",neutral," go to mid valley la **** haha! never mind la, i don`t wanna go with you anyways"
2939,9662de1204,Attempting to sleep. My puppy is sick already,negative, sick
2940,44bf854f69, i wanted to see that.  enjoy it!,positive, enjoy
2941,0b583242d0,hah.. finally got home...,neutral, hah.. finally got home...
2942,b8846d0a50,is sick in the doctors waiting room,negative, sick
2943,898b9a9338,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,positive, BEST!!
2944,cb5041f872, omg wow  I hope everything is ok now,positive, omg wow I hope
2945,144e6fb3ad,"lazy day, staying off the foot as much as possible.",neutral," lazy day, staying off the foot as much as possible."
2946,43288822ee,#thingsmummysaid  You are the result of a broken condom.,negative, broken condom.
2947,9a6c971e84," oh okay cool, i love the fast and the furious can`t wait to see the new one",positive, love
2948,a9edef474b,"So yeah, things aren`t going so well for me. I`m getting to feel like I haven`t felt in a long, long time.",negative, things aren`t going so well for me.
2949,09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive, not even a problem.
2950,3a42bc3485,spending some quality time with my fender tele deluxe...true love,positive,true love
2951,3c343d4e1e,hmm icecream for breakfast  #springtime,neutral, hmm icecream for breakfast #springtime
2952,b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative, Wishing I could have seen my nephew graduate from kindergarten!
2953,d2443706bf, i (L u so much  See u at school todaay!,positive, i (L u so much See u at school todaay!
2954,842e9e031b,Britain`s got Torture - Edelcries...,negative, Torture
2955,8dc2975248,  its suzi,neutral, its suzi
2956,a838619ca9, It`s amazing the DVDs I`ll put on my Netflix list just based on the trash potential inherent in their titles,positive, amazing
2957,7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",neutral," _august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu..."
2958,6c5002df01,perkinz..  idk wat after dat tho. maybe sum ****. lol,neutral, perkinz.. idk wat after dat tho. maybe sum ****. lol
2959,2c0f4ee9e2,  You`re silly.,negative, You`re silly.
2960,c8cfe01c4f,"It`s 1:15 AM, and I hear a helicopter flying over my house. That`s kind of weird. In other news, my headache is back. BOOOOO.",negative, That`s kind of weird.
2961,e6f7199479, Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,positive, Hahaha!
2962,b9b983a83c, YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive, Super excited
2963,08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive, YAYY..
2964,edde6bb21e,Loving the sunshine! Wish poor Richie would feel better,positive, Loving
2965,fb1c0ecec0,and we`re in,neutral, and we`re in
2966,e01f6a7ec2, heyy i have a sis of 1 year with 5 months and still she don t want to walk..,negative, she don t want to walk..
2967,6068de7168,"  hey, is your site down? I was going to listen to the web stream but can`t get to the site...",negative, can`t get to the site...
2968,5adce8e8fc,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him",negative, I hate
2969,ed3f95dd2a, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,neutral, I hope so ^^ Eclipse is up and running again btw!
2970,c7e96d2411,"Uh, happy mother`s day mum.",positive, happy
2971,5e6cdd7c91,"_bebop that`s lame, sorry",negative," that`s lame, sorry"
2972,2ee99fc907, morning  how are you?,neutral, morning how are you?
2973,52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,negative, upset
2974,311f189ee4, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,positive, fun.
2975,fa3d1d0975," Hugs 4 kathy. Though my mom`s in heaven, I know she`s smiling at my accomplishments & all the people who keep me positive.",positive, smiling at my accomplishments & all the people who keep me positive.
2976,7005fce01c, oh noes I missed you again.,negative, missed
2977,0a4594beed, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day,neutral, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day
2978,667e216a44, ive been spending time w/my momma! we`re celebrating mother`s day for her early  ive been good! how was woodburn?,positive, good!
2979,cddefa4364, Heard that your dad would be going here in September. Would you also come with him?,neutral, Heard that your dad would be going here in September. Would you also come with him?
2980,5612d59230," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",negative," disappointing,"
2981,0690c4b873, ???!  #MandarinMonday,neutral, ???! #MandarinMonday
2982,f589c8b60d," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",negative, warning
2983,79331f42cf,"Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol",neutral," Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol"
2984,1038091281, i`ll teleport it straight to you,neutral, i`ll teleport it straight to you
2985,653f3adcde,59 may be my new FAV number!!!,positive, FAV number!!!
2986,5a17107aba,"So i have done absolutely NOTHING all day today...how pitiful is that...smdh...guess I cant go out 2nite, I gotta work  booo ",negative, pitiful
2987,8dd4c2b501,Sad! Casue everyone is going their seperate ways! Never going to see my friends again!,negative, Sad!
2988,bf4c610e53, cool np. It`s got me working on a series of designs.,positive, cool
2989,b1a2c1b94c,Have to sell my car. It`s costing me too much. Can now afford one rollerskate. Bye bye petey,negative, It`s costing me too much.
2990,a624cc6757,  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,negative, bored
2991,7c5b5c6f96,"_Jim I so much want to see the screen adaptation of Kick ****, but once i found out Nick cage was in it, my heart sank",negative, my heart sank
2992,397ef3478d,Oh it is so sunny.,negative, Oh it is so sunny.
2993,917e217975, Oh noes.  Hope you feel better soon. My head sympathizes with yours.,positive, Hope you feel better soon. My head sympathizes with yours.
2994,a657e300d0,Sunburn is really bad now. Regretting sitting in the sun without suncream now,negative, bad
2995,1872e32e07,I feel like I`m on alott of drugs,negative, I feel like I`m on alott of drugs
2996,c5698ba3eb, hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!,neutral, hehe his name was Jack Dawson & he died on the Titanic u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!
2997,6cd9991cca," oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there",neutral," oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there"
2998,2bb759d569,my throat hurts  gonna go read and go to bed. text mee!,negative, hurts
2999,926f9f5895,watching old skool fall out boy vids,neutral, watching old skool fall out boy vids
3000,b4ea682d4b, join the club.,neutral, join the club.
3001,c2fe8bbad7,$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,positive,musta been nice!
3002,0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,neutral, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool
3003,a0e7618e7a," Ohhh, i really want to see Coraline, it seems really good",positive, good
3004,12d70a758e,why is it so **** cold ??!,negative, **** cold
3005,d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.
3006,9de7ee1962, if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,negative, i might not find you as interesting to talk to
3007,4cb6f71974, awee!,neutral, awee!
3008,10db37e108, You WILL be succesful  Love You!,positive, You WILL be succesful Love You!
3009,881affa1a2,yeaaaah tangerang in vacation,neutral, yeaaaah tangerang in vacation
3010,82582f6d17,Yah me too,neutral, Yah me too
3011,10b9feacd2,I lost 15 dollars. I always lose my money,neutral, I lost 15 dollars. I always lose my money
3012,9f89432794,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.",negative, Missing
3013,684b2dcea7, but it is a good one,positive, good
3014,2f8444db6c,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,negative, im so sorry!
3015,8e8ff8dc66,totally the best part of my day was studying with   haha ok now i`m really leaving holly`s and i`ll be there shortly! peace!,positive, best
3016,27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",neutral," Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!"
3017,21af13b50e,Got approximately 3 hours of sleep last night....I love my life,positive,I love
3018,daaff3f5f6,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.,negative, Bad week for connectivity...Arlington Panera wifi sucks.
3019,836dd77850, we have mice in our attic who clog dance,neutral, we have mice in our attic who clog dance
3020,0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:,neutral, i need to make more of an effort to meet some of my best online friends like <3 but **** the money it costs D:
3021,796110430b, DUDE. same.  it hurts,negative, hurts
3022,3f09c16e52, Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It`s all good. Thanks for #FF love,positive, It`s all good.
3023,8f892ed3b2,fall down,neutral, fall down
3024,a8e2c45625,In Study Hall with Brittneyy!!,neutral, In Study Hall with Brittneyy!!
3025,6030362588,_flo well thats not nice... hope ur all good now,neutral, _flo well thats not nice... hope ur all good now
3026,323e67716f,I`ve been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I`m very disappointed,negative, I`m very disappointed
3027,cda2c56cef, don`t know yet.. no word...   hopeful though!! and some good stuff happening lately so I`m getting excited!,positive, good stuff happening lately so I`m getting excited!
3028,7cb093f4c3, http://twitpic.com/4jguu - wow that is pretty  x,positive, wow that is pretty
3029,a9b6058320, that`s great! i was never so good at the jump roping...,neutral, that`s great! i was never so good at the jump roping...
3030,197bec62c7, The cast of True Blood was there,neutral, The cast of True Blood was there
3031,5db58f4182, morning you,neutral, morning you
3032,bbf1006316,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,positive, thanks
3033,3eedba9550,Working on something exciting... and I cannot tweet about it for several months,neutral, Working on something exciting... and I cannot tweet about it for several months
3034,b9b532f7a2," U were great, as always. But, can`t we do an east Germany on noko? Or at least provoke them & then go in 4 the kill.",positive," great,"
3035,3a23f53b85, its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,positive, nice
3036,736f85408d,So my coworker/friend told me the manager who sent me home is afraid she`s in trouble for sending me home haha. Dumb ****,negative, Dumb ****
3037,2bffd86b55, wat u doin my bad im mixin this song,negative, bad
3038,b4d1c8c080, can I help in any way?,positive, can I help
3039,c5ee1ee772,Signing out for the night - have a good Sunday night all,positive, good
3040,138fa4e0f4, I just got two tickets one for speeding and one for tinted windows,neutral, I just got two tickets one for speeding and one for tinted windows
3041,4bcb9c582c,@ Cleaning the house! going out at 3 to see a soccergame with friends,neutral, @ Cleaning the house! going out at 3 to see a soccergame with friends
3042,756300c03d,And thanks for the gorgeous flowers.,positive, thanks for the gorgeous flowers.
3043,e3ba5e82d3,It`s good to be home,positive, good
3044,700c41e7c0,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via _Report) Scary talk to say the least.  mm,negative, Scary
3045,f19f0c1482,i need to go out of office again.. i am melting..,neutral, i need to go out of office again.. i am melting..
3046,f637b48a5c,Back home after a funeral for my wife`s grandfather today.  Now its time for homework,neutral, Back home after a funeral for my wife`s grandfather today. Now its time for homework
3047,6fa5a04599,http://twitpic.com/4wtii - new hair going to greeattt use!,positive, greeattt use!
3048,d54d4de7e5,Test another update... sorry for bothering all of u guys,negative, sorry
3049,71f389a974,Calling it a night .... talk to yall tomorrow,neutral, Calling it a night .... talk to yall tomorrow
3050,7b05d819ee,  that sucks,negative, that sucks
3051,1e32ad1b17,Happy Mothers` Day to my mom and all the mothers in the world,positive, Happy
3052,e89cbe91e0,i want to join drama practice today but i can`t,neutral, i want to join drama practice today but i can`t
3053,b22895c538,#3breakupwords you have changed,neutral, #3breakupwords you have changed
3054,8353cc778e, oh ok  well im sendin lots of love ****,positive, love
3055,10e991f020," nooooooooo....u never call me anymore  lol...but, i`ve been good too...rick ross is in town, might go 2 his show 2nite ;-)",positive, good
3056,128a73fbfd," i`ll get my size 40`s out now, straight to the post office  See you later, hun",neutral," i`ll get my size 40`s out now, straight to the post office See you later, hun"
3057,a3c5d75bbb, did she tell you why she hasnt? i miss my boge.,negative, i miss
3058,2b8fcaed04,_possa Happy Happy Bday Baby Girl. Love Ya!!!! Hope you get EVERYTHING you want,positive, Happy Happy Bday Baby Girl. Love Ya!!!!
3059,37daa255ea, haha i just realised it sounded a lot like stellllaaa lol. anyhoo i got ur facebook msg and will start working soon hopefully,positive, hopefully
3060,9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp,neutral, ok Love you girls. but work beckons. Will come back later for #twpp
3061,5d47d76ed3, ... sounds like Jeff has the best job in the world!,positive, best
3062,a0840086ab,just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!,negative, poor baby no success!
3063,9f23e5d8f5,someone doesn`t feel good...,negative, someone doesn`t feel good...
3064,c7a59f50c3,Good Morning people!!! Have a great day,positive, Good Morning people!!! Have a great day
3065,7ff53f335c, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!,neutral, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!
3066,e96c25a560,I wish I could twitter from the BOOK EXPO but the reception at the Javitz is horrible....,negative, horrible....
3067,56c08b2df6," 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.",positive, No pressure.
3068,d08af78eef, in august with anberlin. they`re not headlining though  and yes there is a perth show,neutral, in august with anberlin. they`re not headlining though and yes there is a perth show
3069,fdd3a09897,Got some new clothes  and series one of supernatural on dvd,neutral, Got some new clothes and series one of supernatural on dvd
3070,aef284756a, SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),neutral, SHOUT OUT TO NIKKI....PLEASSSEEE (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS)
3071,84a2eb963a,I love Google`s Mothers day theme  http://tr.im/jtl8,positive, love
3072,df2a0c498a,_tha lol  congrats!,positive, congrats!
3073,8230f9ad74,makin tea an its stressin me out,negative, stressin me out
3074,ea7e409dcc," woah that`s cool  just landed in London about 2 and1/2 hours ago.I LOVE the scenery, beautiful ,",positive,I LOVE
3075,cf1ea9af3b, thats terrible  I enjoy being with you every minute!,neutral, thats terrible I enjoy being with you every minute!
3076,b29a9ec749, oh jealous. Though you`re missing the fried potato bread,negative, jealous.
3077,9d6e14002f,"  How vile are people, they have to remove things that have a value",negative, vile
3078,051025ff7f, you should not be wasting the may bank holiday in the crappy north- you should be down south in brighton where the party`s at,negative, crappy
3079,30eecabd12,@ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me,neutral, @ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me
3080,fe51ca37d4, guess I missed out on more than beer and a good time,negative, missed
3081,75dcba6339,watching my favorite tv shows on HULU.com for free,positive, favorite
3082,74676aaaed,So full from a great lunch and now stuck in traffic,neutral, So full from a great lunch and now stuck in traffic
3083,cec0440736," well, as i mother & grandma i am a bit in a kidding mode",positive, kidding mode
3084,c4f4b37c8b,very very bad headache that is getting worse by the minute not better.,negative, very very bad
3085,65f5ce236f,wants  to come back online so that he can talk about all the gossip and horrible things which transpired today.,negative, horrible
3086,66f40f0026, but but it was funny when I wrote it,positive, funny
3087,e38fab54b2, Thanks. Busy as **** is good in my book.,positive, Thanks.
3088,d67edb73e6,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard,negative, Nobody likes
3089,0c0d180b5c, Thanks. Appreciate it.,positive, Thanks. Appreciate it.
3090,e739d7e64e,Yay my ears match,positive, Yay
3091,2e982cc27d, She`s the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts,negative, bad
3092,3ed1480471,wonders if anyone would care if she died tomorrow,negative, wonders if anyone would care if she died tomorrow
3093,3e99500fa4, laundry instead of sitting here. that darn laundry keeps mocking me.,negative, mocking me.
3094,00ce730001,Unstable broadband and electricity taking toll on my mental stability.,negative, Unstable
3095,ea57382c80, grr @ naplan. just finished my commerce & geo exams  good luck (Y),positive, good luck
3096,0972b54c53,nice weather..looks like its going to rain here in #Delhi.,positive, nice weather..
3097,3b8b4be00b,My tweetdeck won`t pull up.,neutral, My tweetdeck won`t pull up.
3098,755a345dc8,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.,negative, so so sad.
3099,88a4e96eef,an ultimatum is an ultimatum no matter how you dress it up.  and that sucks.,negative, sucks.
3100,d881666768," i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online.",neutral," i know, don`t tell anyone i dont know if my dad told the famz yet. i think i`m taking it online."
3101,998b50607e, Oooh you just spoiled my teenage fantasy,negative, spoiled
3102,a185f0cc24,"it`s been so nice all day, and now it looks like it`s going to rain...just when i was getting excited about taking photos when i get home",positive, it`s been so nice
3103,6cee199f3e,Yay! I just fixed my blog`s CSS problem that messed up the design,neutral, Yay! I just fixed my blog`s CSS problem that messed up the design
3104,34522a55d8," ohh yeahh (: i`m probs gonna be a loner to start with, thanks to the person i was gonna go with be a ****",negative, loner
3105,dc513a682c,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,negative, Wondering why it`s so cold
3106,cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q,neutral, New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa. Made you look. .. http://tinyurl.com/dm4b3q
3107,fdd859e2d9,I`ll be grand....,neutral, I`ll be grand....
3108,e0c0860417, I love my mom tooo,positive, I love
3109,f0854a3951,i had the best day ever! i missed him. more tomorrow too,positive, best
3110,356411fd5a,#thingsmummysaid You need to learn to wash dishes and do laundry because I won`t always be here to do them for you. She was right,positive, She was right
3111,c780b84d97," yea - it`s mostly b/c I couldn`t sleep, but oh well, lunch time will come soon",neutral," yea - it`s mostly b/c I couldn`t sleep, but oh well, lunch time will come soon"
3112,3e7c1d3c6b, ahhh I`m drinking some too!! And bride wars is really good,positive, good
3113,e79ca3a450, im missin out on all the fun aww  *cryin* lol,negative, im missin out
3114,5609c1212e," Thanks, that was gonna be my next tweet...You the man  Figuratively speaking",positive," Thanks,"
3115,8c8e32f76f," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving.",neutral," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving."
3116,dda6145689,COTTIN WITH EMILYYYYYYYY,neutral, COTTIN WITH EMILYYYYYYYY
3117,f03669fe8c,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service.,negative, miss
3118,7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate,neutral, I have popcorn and fruitcake now...but it`s just not the same as Chocolate
